Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
400,2025-12-12 13:04:22,1.1.1.1,GigabitEthernet0/0,2.263,5.317,3.0544,3.0544,83,80,3,3.614457831325301,7.873636484146118,4.446983337402344,13.243675231933594,1.0,16.0,1.945,7.632,12.316,12.718
401,2025-12-12 13:04:46,1.1.1.1,GigabitEthernet0/0,2.264,5.343,3.0794,3.0794,82,79,3,3.6585365853658534,7.547411737562735,4.6539306640625,25.428295135498047,2.0,14.0,3.428,6.829,13.151,20.959
402,2025-12-12 13:05:10,1.1.1.1,GigabitEthernet0/0,2.312,5.394,3.0818,3.0818,85,82,3,3.5294117647058822,7.104548012338033,4.269599914550781,15.816450119018555,2.0,15.0,1.955,6.595,9.428,14.368
403,2025-12-12 13:05:34,1.1.1.1,GigabitEthernet0/0,2.304,5.372,3.0679,3.0679,79,76,3,3.79746835443038,9.090605535005269,3.9496421813964844,29.086589813232422,2.0,13.0,4.396,7.747,18.101,24.402
404,2025-12-12 13:05:58,1.1.1.1,GigabitEthernet0/0,2.239,5.305,3.0664,3.0664,77,74,3,3.896103896103896,8.321336797765783,4.67991828918457,21.317720413208008,3.0,16.0,3.503,7.405,16.5,21.161
405,2025-12-12 13:06:22,1.1.1.1,GigabitEthernet0/0,2.367,5.445,3.0775,3.0775,83,80,3,3.614457831325301,9.108749032020569,5.368709564208984,19.736051559448242,2.0,11.0,2.699,8.485,13.799,16.49
406,2025-12-12 13:06:45,1.1.1.1,GigabitEthernet0/0,2.286,6.359,4.0729,4.0729,92,88,4,4.3478260869565215,7.96431844884699,4.48155403137207,16.710996627807617,3.0,14.0,2.334,7.35,12.687,14.447
407,2025-12-12 13:07:10,1.1.1.1,GigabitEthernet0/0,2.344,6.454,4.1104,4.1104,84,80,4,4.761904761904762,8.147245645523071,4.312038421630859,19.247770309448242,2.0,15.0,2.698,7.726,12.436,18.782
408,2025-12-12 13:07:35,1.1.1.1,GigabitEthernet0/0,2.304,6.384,4.0799,4.0799,77,73,4,5.194805194805195,10.603160074312393,4.657745361328125,41.91398620605469,2.0,12.0,6.671,8.775,18.999,37.828
409,2025-12-12 13:08:00,1.1.1.1,GigabitEthernet0/0,2.257,6.363,4.1059,4.1059,82,78,4,4.878048780487805,8.304916895352877,4.152536392211914,14.316082000732422,3.0,7.0,1.795,8.343,11.365,11.837
410,2025-12-12 13:08:25,1.1.1.1,GigabitEthernet0/0,2.317,5.378,3.0606,3.0606,85,82,3,3.5294117647058822,7.617866120687345,5.055427551269531,11.532306671142578,1.0,16.0,1.602,7.456,10.679,11.327
411,2025-12-12 13:08:48,1.1.1.1,GigabitEthernet0/0,2.587,6.661,4.0747,4.0747,91,87,4,4.395604395604396,8.6711878064035,4.188060760498047,37.79411315917969,2.0,16.0,4.102,7.83,13.564,20.393
412,2025-12-12 13:09:14,1.1.1.1,GigabitEthernet0/0,2.388,6.491,4.1033,4.1033,83,79,4,4.819277108433735,9.30393194850487,5.243778228759766,30.34067153930664,3.0,9.0,5.044,7.938,20.761,29.106
413,2025-12-12 13:09:39,1.1.1.1,GigabitEthernet0/0,2.23,5.302,3.0719,3.0719,80,77,3,3.75,8.14888384435084,3.9343833923339844,20.570039749145508,2.0,14.0,3.268,7.169,14.699,20.15
414,2025-12-12 13:10:02,1.1.1.1,GigabitEthernet0/0,2.219,5.308,3.0894,3.0894,80,77,3,3.75,7.650824336262493,4.675626754760742,18.30124855041504,5.0,11.0,2.251,6.987,11.982,13.347
415,2025-12-12 13:10:26,1.1.1.1,GigabitEthernet0/0,2.256,6.37,4.1134,4.1134,81,77,4,4.938271604938271,8.167047005195123,5.051851272583008,16.70241355895996,3.0,10.0,2.17,7.621,13.021,14.596
416,2025-12-12 13:10:51,1.1.1.1,GigabitEthernet0/0,2.289,6.369,4.0801,4.0801,82,78,4,4.878048780487805,8.597089694096493,4.608154296875,19.6225643157959,3.0,14.0,2.962,7.907,14.777,16.757
417,2025-12-12 13:11:15,1.1.1.1,GigabitEthernet0/0,2.236,5.321,3.0855,3.0855,80,77,3,3.75,8.119152737902356,4.588603973388672,15.684127807617188,4.0,12.0,2.3,7.274,12.387,14.862
418,2025-12-12 13:11:40,1.1.1.1,GigabitEthernet0/0,2.282,5.342,3.0608,3.0608,80,77,3,3.75,9.426482312090986,5.141735076904297,22.359848022460938,3.0,14.0,2.766,8.743,13.108,19.399
419,2025-12-12 13:12:03,1.1.1.1,GigabitEthernet0/0,2.252,5.322,3.0698,3.0698,79,76,3,3.79746835443038,8.5540257002178,4.209280014038086,20.37811279296875,2.0,14.0,2.945,7.727,14.362,16.894
420,2025-12-12 13:12:27,1.1.1.1,GigabitEthernet0/0,2.278,6.371,4.0925,4.0925,85,81,4,4.705882352941177,7.352773054146472,4.671335220336914,12.946844100952148,2.0,10.0,1.66,7.043,10.07,11.781
421,2025-12-12 13:12:52,1.1.1.1,GigabitEthernet0/0,2.255,3.282,1.0271,1.0271,79,78,1,1.2658227848101267,7.964739432701697,0,24.179458618164062,1.0,,2.95,7.529,11.24,16.02
422,2025-12-12 13:13:14,1.1.1.1,GigabitEthernet0/0,2.303,6.414,4.1111,4.1111,87,83,4,4.597701149425287,6.896340703389731,4.50897216796875,13.958930969238281,1.0,12.0,1.546,6.626,8.724,12.954
423,2025-12-12 13:13:39,1.1.1.1,GigabitEthernet0/0,2.262,5.341,3.0791,3.0791,82,79,3,3.6585365853658534,6.889572626427759,4.487514495849609,13.492345809936523,3.0,15.0,1.395,6.587,9.032,11.911
424,2025-12-12 13:14:03,1.1.1.1,GigabitEthernet0/0,2.378,5.466,3.0875,3.0875,83,80,3,3.614457831325301,9.040510654449463,4.249334335327148,31.15367889404297,2.0,14.0,4.953,7.561,21.135,30.426
425,2025-12-12 13:14:27,1.1.1.1,GigabitEthernet0/0,2.263,6.354,4.0902,4.0902,81,77,4,4.938271604938271,7.565176332151735,4.281282424926758,14.344453811645508,4.0,13.0,1.814,7.262,10.269,12.506
426,2025-12-12 13:14:52,1.1.1.1,GigabitEthernet0/0,2.261,5.326,3.0651,3.0651,80,77,3,3.75,7.650078117073356,4.369258880615234,23.86617660522461,3.0,11.0,3.423,6.547,13.601,21.069
427,2025-12-12 13:15:15,1.1.1.1,GigabitEthernet0/0,2.296,6.379,4.0826,4.0826,82,78,4,4.878048780487805,8.624880741804073,4.539251327514648,28.104543685913086,0.0,15.0,3.657,7.73,13.544,22.735
428,2025-12-12 13:15:40,1.1.1.1,GigabitEthernet0/0,2.275,5.335,3.0604,3.0604,82,79,3,3.6585365853658534,7.550115826763684,4.578828811645508,12.822389602661133,2.0,11.0,1.82,7.14,11.41,12.293
429,2025-12-12 13:16:04,1.1.1.1,GigabitEthernet0/0,2.309,6.415,4.1056,4.1056,82,78,4,4.878048780487805,7.6400347245045195,4.767656326293945,16.780853271484375,2.0,18.0,2.298,7.15,11.669,15.947
430,2025-12-12 13:16:29,1.1.1.1,GigabitEthernet0/0,2.296,6.384,4.0873,4.0873,77,73,4,5.194805194805195,11.663832076608319,5.576848983764648,64.5284652709961,8.0,16.0,7.689,9.816,19.924,29.014
431,2025-12-12 13:16:53,1.1.1.1,GigabitEthernet0/0,2.271,6.345,4.0738,4.0738,83,79,4,4.819277108433735,8.66802432869054,5.072355270385742,17.410755157470703,2.0,8.0,2.723,7.956,15.365,16.776
432,2025-12-12 13:17:18,1.1.1.1,GigabitEthernet0/0,2.268,5.35,3.0819,3.0819,78,75,3,3.8461538461538463,8.840341567993164,5.0754547119140625,21.424293518066406,3.0,15.0,3.479,7.737,15.51,21.284
433,2025-12-12 13:17:42,1.1.1.1,GigabitEthernet0/0,2.272,5.337,3.065,3.065,81,78,3,3.7037037037037033,7.9611723239605245,5.28264045715332,16.52693748474121,1.0,10.0,2.021,7.505,11.065,14.906
434,2025-12-12 13:18:06,1.1.1.1,GigabitEthernet0/0,2.348,6.433,4.0859,4.0859,85,81,4,4.705882352941177,8.212613470760392,5.026578903198242,15.779733657836914,2.0,15.0,2.268,7.66,12.826,15.545
435,2025-12-12 13:18:31,1.1.1.1,GigabitEthernet0/0,2.287,6.397,4.1103,4.1103,79,75,4,5.063291139240507,8.106222152709961,5.19108772277832,19.056320190429688,3.0,18.0,2.157,7.744,10.59,15.508
436,2025-12-12 13:18:56,1.1.1.1,GigabitEthernet0/0,2.281,5.366,3.0848,3.0848,79,76,3,3.79746835443038,8.534616545626992,4.578113555908203,20.87259292602539,1.0,10.0,2.456,8.193,12.301,15.137
437,2025-12-12 13:19:19,1.1.1.1,GigabitEthernet0/0,2.299,6.387,4.0879,4.0879,82,78,4,4.878048780487805,9.122784321124737,4.151344299316406,33.29610824584961,1.0,14.0,6.021,7.075,23.398,29.945
438,2025-12-12 13:19:44,1.1.1.1,GigabitEthernet0/0,2.26,5.326,3.0662,3.0662,77,74,3,3.896103896103896,9.609377061998522,4.485607147216797,40.307044982910156,3.0,11.0,5.452,8.177,17.741,29.944
439,2025-12-12 13:20:08,1.1.1.1,GigabitEthernet0/0,2.285,5.351,3.0667,3.0667,83,80,3,3.614457831325301,8.520492911338806,4.185914993286133,17.499208450317383,2.0,17.0,2.561,7.983,12.576,16.141
440,2025-12-12 13:20:32,1.1.1.1,GigabitEthernet0/0,2.282,5.345,3.0634,3.0634,78,75,3,3.8461538461538463,7.868871688842773,5.298376083374023,28.693437576293945,1.0,12.0,3.438,7.317,11.802,19.129
441,2025-12-12 13:20:56,1.1.1.1,GigabitEthernet0/0,2.269,5.333,3.0643,3.0643,83,80,3,3.614457831325301,7.829907536506653,5.013465881347656,15.383481979370117,2.0,13.0,1.76,7.548,10.345,15.254
442,2025-12-12 13:21:19,1.1.1.1,GigabitEthernet0/0,2.328,5.402,3.0743,3.0743,84,81,3,3.571428571428571,8.047589549311885,4.852056503295898,16.909360885620117,2.0,14.0,2.107,7.601,11.715,12.539
443,2025-12-12 13:21:43,1.1.1.1,GigabitEthernet0/0,2.296,5.359,3.0632,3.0632,84,81,3,3.571428571428571,7.362380439852491,4.846811294555664,18.551111221313477,2.0,9.0,2.091,6.736,9.423,14.894
444,2025-12-12 13:22:07,1.1.1.1,GigabitEthernet0/0,2.272,6.343,4.0704,4.0704,81,77,4,4.938271604938271,8.084083532358145,4.016876220703125,18.44191551208496,2.0,11.0,2.706,7.402,12.398,17.06
445,2025-12-12 13:22:32,1.1.1.1,GigabitEthernet0/0,2.26,6.336,4.0755,4.0755,84,80,4,4.761904761904762,6.985577940940857,3.941059112548828,12.227535247802734,2.0,10.0,1.529,6.686,10.253,10.716
446,2025-12-12 13:22:57,1.1.1.1,GigabitEthernet0/0,2.273,6.385,4.1127,4.1127,82,78,4,4.878048780487805,7.537979346055251,4.511356353759766,15.380859375,3.0,11.0,1.744,7.311,10.445,11.53
447,2025-12-12 13:23:21,1.1.1.1,GigabitEthernet0/0,2.254,6.326,4.0721,4.0721,90,86,4,4.444444444444445,7.744861203570698,4.534006118774414,17.86184310913086,3.0,10.0,2.289,7.189,12.103,14.861
448,2025-12-12 13:23:46,1.1.1.1,GigabitEthernet0/0,2.293,6.392,4.0995,4.0995,83,79,4,4.819277108433735,7.0152524151379545,4.756450653076172,20.66326141357422,3.0,17.0,1.966,6.804,9.168,10.572
449,2025-12-12 13:24:11,1.1.1.1,GigabitEthernet0/0,2.277,5.363,3.0862,3.0862,81,78,3,3.7037037037037033,8.731817587828024,5.028009414672852,33.22958946228027,5.0,12.0,4.775,7.381,16.531,24.949
450,2025-12-12 13:24:35,1.1.1.1,GigabitEthernet0/0,2.275,5.345,3.07,3.07,83,80,3,3.614457831325301,7.548817992210388,4.738092422485352,12.709379196166992,1.0,12.0,1.602,7.347,10.309,12.587
451,2025-12-12 13:24:59,1.1.1.1,GigabitEthernet0/0,2.275,5.34,3.0656,3.0656,77,74,3,3.896103896103896,9.267662022564862,4.881143569946289,28.380632400512695,1.0,13.0,5.368,7.36,23.432,26.751
452,2025-12-12 13:25:23,1.1.1.1,GigabitEthernet0/0,2.28,5.364,3.0847,3.0847,82,79,3,3.6585365853658534,7.243898850453051,4.239797592163086,19.0279483795166,5.0,13.0,1.943,6.938,9.554,11.684
453,2025-12-12 13:25:47,1.1.1.1,GigabitEthernet0/0,2.288,5.367,3.0787,3.0787,84,81,3,3.571428571428571,7.466266184677313,4.214286804199219,17.22240447998047,3.0,14.0,2.279,6.888,11.237,14.386
454,2025-12-12 13:26:10,1.1.1.1,GigabitEthernet0/0,2.247,6.352,4.1053,4.1053,81,77,4,4.938271604938271,8.079853924837979,4.6291351318359375,18.807411193847656,2.0,9.0,2.567,7.629,12.433,15.906
455,2025-12-12 13:26:35,1.1.1.1,GigabitEthernet0/0,2.264,5.344,3.0806,3.0806,80,77,3,3.75,8.163000082040762,4.964351654052734,17.188549041748047,3.0,14.0,2.176,7.8,11.816,14.181
456,2025-12-12 13:26:59,1.1.1.1,GigabitEthernet0/0,2.266,5.35,3.0833,3.0833,81,78,3,3.7037037037037033,7.82317075973902,5.236625671386719,14.153718948364258,2.0,10.0,1.774,7.389,11.68,13.491
457,2025-12-12 13:27:23,1.1.1.1,GigabitEthernet0/0,2.274,6.358,4.0838,4.0838,79,75,4,5.063291139240507,8.693046569824219,4.734277725219727,28.904199600219727,2.0,9.0,4.463,7.649,20.727,24.991
458,2025-12-12 13:27:47,1.1.1.1,GigabitEthernet0/0,2.283,5.347,3.0641,3.0641,84,81,3,3.571428571428571,7.353688463752652,4.530906677246094,11.736631393432617,2.0,13.0,1.5,7.108,9.822,11.181
459,2025-12-12 13:28:11,1.1.1.1,GigabitEthernet0/0,2.254,5.338,3.0838,3.0838,83,80,3,3.614457831325301,7.203713059425354,4.14729118347168,13.562679290771484,1.0,11.0,1.681,6.936,10.537,12.392
460,2025-12-12 13:28:35,1.1.1.1,GigabitEthernet0/0,2.253,6.366,4.1131,4.1131,82,78,4,4.878048780487805,7.869787705250276,3.894329071044922,22.558212280273438,5.0,11.0,2.456,7.476,11.207,12.818
461,2025-12-12 13:29:00,1.1.1.1,GigabitEthernet0/0,2.227,6.323,4.0959,4.0959,80,76,4,5.0,7.115514654862253,4.279375076293945,11.470556259155273,3.0,8.0,1.453,6.877,9.357,10.64
462,2025-12-12 13:29:25,1.1.1.1,GigabitEthernet0/0,2.331,5.407,3.0761,3.0761,77,74,3,3.896103896103896,10.012604094840384,4.840612411499023,74.7535228729248,2.0,14.0,8.983,7.544,21.061,32.272
463,2025-12-12 13:29:49,1.1.1.1,GigabitEthernet0/0,2.265,6.381,4.116,4.116,78,74,4,5.128205128205128,9.715689195168984,4.57763671875,32.799720764160156,2.0,10.0,6.239,7.193,23.259,29.901
464,2025-12-12 13:30:14,1.1.1.1,GigabitEthernet0/0,2.267,5.342,3.0743,3.0743,78,75,3,3.8461538461538463,7.739693323771159,4.950761795043945,20.514249801635742,1.0,12.0,2.238,7.239,11.052,12.285
465,2025-12-12 13:30:37,1.1.1.1,GigabitEthernet0/0,2.26,5.334,3.0739,3.0739,82,79,3,3.6585365853658534,7.557039019427722,4.749774932861328,24.305343627929688,4.0,14.0,3.033,6.868,11.355,22.082
466,2025-12-12 13:31:01,1.1.1.1,GigabitEthernet0/0,2.325,5.396,3.0706,3.0706,85,82,3,3.5294117647058822,6.95811539161496,4.38237190246582,23.585796356201172,3.0,16.0,2.284,6.761,9.203,12.877
467,2025-12-12 13:31:25,1.1.1.1,GigabitEthernet0/0,2.333,5.417,3.0835,3.0835,87,84,3,3.4482758620689653,7.657366139548166,4.071712493896484,18.00060272216797,1.0,9.0,2.489,7.027,13.08,14.572
468,2025-12-12 13:31:49,1.1.1.1,GigabitEthernet0/0,2.272,6.381,4.1081,4.1081,85,81,4,4.705882352941177,6.394506972513081,4.337072372436523,10.097026824951172,2.0,14.0,1.096,6.268,8.153,9.345
469,2025-12-12 13:32:13,1.1.1.1,GigabitEthernet0/0,2.324,6.428,4.1038,4.1038,83,79,4,4.819277108433735,8.667067636417437,4.569053649902344,24.127483367919922,6.0,11.0,4.036,7.315,16.865,21.992
470,2025-12-12 13:32:38,1.1.1.1,GigabitEthernet0/0,2.334,5.407,3.073,3.073,89,86,3,3.3707865168539324,6.7831499632014784,4.28009033203125,19.5920467376709,1.0,10.0,2.03,6.567,8.615,14.777
471,2025-12-12 13:33:02,1.1.1.1,GigabitEthernet0/0,2.254,5.327,3.0724,3.0724,79,76,3,3.79746835443038,7.036428702505011,4.564523696899414,15.184402465820312,3.0,16.0,1.554,6.84,9.284,10.423
472,2025-12-12 13:33:26,1.1.1.1,GigabitEthernet0/0,2.268,5.333,3.0649,3.0649,83,80,3,3.614457831325301,7.399865984916687,4.424095153808594,15.798330307006836,2.0,14.0,1.875,7.003,9.602,15.151
473,2025-12-12 13:33:50,1.1.1.1,GigabitEthernet0/0,2.266,5.357,3.0907,3.0907,80,77,3,3.75,7.22050666809082,4.805803298950195,13.87929916381836,2.0,9.0,1.5,7.021,9.737,10.573
474,2025-12-12 13:34:14,1.1.1.1,GigabitEthernet0/0,2.29,5.369,3.0793,3.0793,81,78,3,3.7037037037037033,7.009689624492939,3.732919692993164,14.10818099975586,1.0,13.0,1.65,6.962,9.396,12.47
475,2025-12-12 13:34:37,1.1.1.1,GigabitEthernet0/0,2.261,5.344,3.0832,3.0832,81,78,3,3.7037037037037033,6.931549463516626,4.094123840332031,14.462709426879883,1.0,10.0,1.555,6.812,8.967,11.561
476,2025-12-12 13:35:01,1.1.1.1,GigabitEthernet0/0,2.246,5.336,3.0902,3.0902,78,75,3,3.8461538461538463,7.622369130452474,4.489898681640625,28.36155891418457,2.0,12.0,3.414,6.955,11.451,20.817
477,2025-12-12 13:35:25,1.1.1.1,GigabitEthernet0/0,2.319,6.428,4.1089,4.1089,81,77,4,4.938271604938271,8.768793824431183,4.896402359008789,34.31510925292969,1.0,10.0,4.681,7.552,15.142,24.879
478,2025-12-12 13:35:50,1.1.1.1,GigabitEthernet0/0,2.293,5.35,3.0574,3.0574,82,79,3,3.6585365853658534,7.312563401234301,4.218816757202148,29.618024826049805,2.0,15.0,2.799,6.85,9.467,10.624
479,2025-12-12 13:36:14,1.1.1.1,GigabitEthernet0/0,2.247,5.329,3.0819,3.0819,78,75,3,3.8461538461538463,8.846410115559896,3.9625167846679688,23.907184600830078,2.0,12.0,4.511,7.538,19.75,23.79
480,2025-12-12 13:36:38,1.1.1.1,GigabitEthernet0/0,2.274,5.342,3.0683,3.0683,85,82,3,3.5294117647058822,7.129523812270746,4.54258918762207,11.994123458862305,2.0,10.0,1.41,7.057,9.615,10.438
481,2025-12-12 13:37:01,1.1.1.1,GigabitEthernet0/0,2.298,5.374,3.0759,3.0759,81,78,3,3.7037037037037033,8.022938019190079,3.5452842712402344,16.761302947998047,2.0,15.0,2.574,7.395,13.018,15.484
482,2025-12-12 13:37:25,1.1.1.1,GigabitEthernet0/0,2.253,5.325,3.0719,3.0719,79,76,3,3.79746835443038,6.864146182411595,4.563331604003906,11.624574661254883,2.0,12.0,1.243,6.624,8.965,10.115
483,2025-12-12 13:37:49,1.1.1.1,GigabitEthernet0/0,2.271,6.383,4.1114,4.1114,83,79,4,4.819277108433735,8.047963999494721,4.738330841064453,16.069412231445312,5.0,12.0,2.273,7.591,11.821,14.313
484,2025-12-12 13:38:14,1.1.1.1,GigabitEthernet0/0,2.254,5.342,3.0875,3.0875,84,81,3,3.571428571428571,7.091563424946349,3.9076805114746094,12.315988540649414,1.0,10.0,1.613,6.808,9.119,12.176
485,2025-12-12 13:38:37,1.1.1.1,GigabitEthernet0/0,2.262,5.339,3.0774,3.0774,80,77,3,3.75,7.768891074440696,4.4956207275390625,33.38479995727539,3.0,12.0,3.616,7.228,11.034,17.924
486,2025-12-12 13:39:01,1.1.1.1,GigabitEthernet0/0,2.273,5.353,3.08,3.08,82,79,3,3.6585365853658534,7.350185249425188,4.483222961425781,18.616437911987305,2.0,14.0,1.927,6.941,9.592,13.348
487,2025-12-12 13:39:25,1.1.1.1,GigabitEthernet0/0,2.256,5.319,3.0628,3.0628,78,75,3,3.8461538461538463,7.722358703613281,4.79435920715332,14.726400375366211,3.0,12.0,2.357,7.011,13.682,14.503
488,2025-12-12 13:39:49,1.1.1.1,GigabitEthernet0/0,2.277,5.349,3.072,3.072,85,82,3,3.5294117647058822,7.227502218106898,4.5528411865234375,12.452363967895508,2.0,14.0,1.591,6.927,9.561,12.062
489,2025-12-12 13:40:12,1.1.1.1,GigabitEthernet0/0,2.303,6.402,4.0988,4.0988,86,82,4,4.651162790697675,7.588781961580602,3.9467811584472656,12.894868850708008,1.0,8.0,1.971,7.114,10.632,12.624
490,2025-12-12 13:40:37,1.1.1.1,GigabitEthernet0/0,2.301,5.37,3.0692,3.0692,84,81,3,3.571428571428571,7.560279634263781,4.39143180847168,21.712541580200195,4.0,12.0,2.254,7.078,10.543,13.134
491,2025-12-12 13:41:01,1.1.1.1,GigabitEthernet0/0,2.27,6.376,4.1065,4.1065,82,78,4,4.878048780487805,8.332154689691006,4.7130584716796875,32.88531303405762,5.0,12.0,5.129,7.195,14.423,30.215
492,2025-12-12 13:41:26,1.1.1.1,GigabitEthernet0/0,2.246,5.334,3.0883,3.0883,78,75,3,3.8461538461538463,9.03925895690918,4.186868667602539,23.8649845123291,1.0,8.0,3.551,8.274,16.04,19.331
493,2025-12-12 13:41:49,1.1.1.1,GigabitEthernet0/0,2.259,5.343,3.0833,3.0833,78,75,3,3.8461538461538463,8.127164840698242,3.9136409759521484,30.73430061340332,1.0,13.0,3.985,6.904,14.546,22.403
494,2025-12-12 13:42:13,1.1.1.1,GigabitEthernet0/0,2.309,5.384,3.0749,3.0749,83,80,3,3.614457831325301,7.612809538841248,4.113912582397461,24.938583374023438,2.0,13.0,3.146,7.063,10.24,19.922
495,2025-12-12 13:42:37,1.1.1.1,GigabitEthernet0/0,2.326,5.398,3.0725,3.0725,79,76,3,3.79746835443038,8.051360908307528,4.91642951965332,16.92056655883789,3.0,12.0,2.484,7.234,12.324,16.606
496,2025-12-12 13:43:01,1.1.1.1,GigabitEthernet0/0,2.286,6.392,4.1056,4.1056,86,82,4,4.651162790697675,7.395997280027808,4.418134689331055,13.625621795654297,3.0,15.0,1.658,7.223,10.378,11.657
497,2025-12-12 13:43:26,1.1.1.1,GigabitEthernet0/0,2.346,5.413,3.0661,3.0661,84,81,3,3.571428571428571,7.971007146953065,4.361391067504883,21.84128761291504,2.0,15.0,3.28,7.136,13.59,20.662
498,2025-12-12 13:43:49,1.1.1.1,GigabitEthernet0/0,2.281,6.383,4.1019,4.1019,85,81,4,4.705882352941177,7.196485260386526,4.806756973266602,13.427495956420898,1.0,15.0,1.682,7.011,9.919,13.125
499,2025-12-12 13:44:14,1.1.1.1,GigabitEthernet0/0,2.261,6.353,4.0923,4.0923,80,76,4,5.0,6.989874337848864,4.5604705810546875,11.925220489501953,2.0,9.0,1.284,6.859,8.958,10.064
500,2025-12-12 13:44:39,1.1.1.1,GigabitEthernet0/0,2.308,5.372,3.0636,3.0636,82,79,3,3.6585365853658534,7.9543681084355224,4.210710525512695,37.34421730041504,3.0,12.0,4.455,7.099,13.147,26.603
